id	tweet	created_at	Fcount	Rcount	Glocation	country	username
536893933981561000	@nbc @thesingoff winners @committedsings arrive in New York for their New Christmas Album Promotions http://t.co/P7iRXaWcIO @eOneMusicUS	Mon Nov 24 20:17:43 IST 2014	0	0	40.775119,-73.870647	United States	Mixed Bag Entertain
536893935097246000	"But I admit I do talk a lot of shit. Not like gossiping more like ""dang I see her tracks"" ????????????"	Mon Nov 24 20:17:43 IST 2014	0	0	30.436832,-84.212462	United States	'Nya
536893940759142000	Listening to reggeaton too much lately. Lol	Mon Nov 24 20:17:45 IST 2014	0	0	29.399025,-95.165682	United States	javi!
536893946157601000	"Kwanza leo umenishtua sana. Nikuseme?? ""@vinnie_tytaz: Sema kuburst watu leo na new number @cccarolyne  @FliersFerdinand"""	Mon Nov 24 20:17:46 IST 2014	0	0	-0.577653,37.634269	Kenya	Ferdinand Mwendwa
536893953098801000	Just posted a photo @ Air Terjun Sungai Kanching http://t.co/db6XnxUFjy	Mon Nov 24 20:17:48 IST 2014	0	0	3.296819,101.624471	Malaysia	???ASYRAF LAVIENA??????
536893959780319000	"Lol rave? Ppl Still Do those?""Nah that was like 10 yrs agoBoth: ""hahahahaa""Wtf? have you been living under a rock?"	Mon Nov 24 20:17:49 IST 2014	0	0	33.050407,-117.283735	United States	Leeroy Jenkins
536893960543687000	I mean the drive is going to suck, but that's what caffeine is music is for right ?	Mon Nov 24 20:17:49 IST 2014	0	0	33.210236,-97.148425	United States	Vania Sarai
536893963006128000	"Kehilanganmu lebih menakutkan dari film horor yang sering kita nonton berdua sayang. Membayangkannya saja takut. (. .)"" @KhanAnto"	Mon Nov 24 20:17:50 IST 2014	0	0	-3.993489,122.501706	Indonesia	ScorpioN
536893963907519000	Modern Pop Culture is a joke, just look at how pathetic the radio has gotten, and then Iggy wins best hip hop album. WTF Iggy!? Really Guys?	Mon Nov 24 20:17:50 IST 2014	0	0	38.752966,-121.339346	United States	Vedant J. Bhatt
536893964607955000	Thank you! Ridiculous what people are doing! These tickets were free and they're trying to sell them?! @Lions @nfl http://t.co/vf8XuG1SDJ	Mon Nov 24 20:17:50 IST 2014	0	0	42.882963,-85.554165	United States	Kevin Rapes
536893965107077000	Janganlah menyiapkan gelas. Pundakku pun siap untuk menampung semua air matamu :')	Mon Nov 24 20:17:50 IST 2014	0	0	-7.605709,112.237257	Indonesia	Outlet Dosa
536893973617324000	#HoodBillionaireThe Pre Order came thru. Time to go give it a listen at the gym!#RickyRozay??? http://t.co/nnlxFh6PmI	Mon Nov 24 20:17:52 IST 2014	0	0	40.718012,-73.938629	United States	LIVIN PROOF
536893977018905000	@BTS_ARMY [RT pls] Mau trade Suga pc ke j-hope pc from D&W album. INA only. Thanks :) http://t.co/uiRkn6QiAU	Mon Nov 24 20:17:53 IST 2014	0	0	-2.993684,104.727828	Indonesia	Audrey 
536893980932202000	@IsayBenj Send me the link, please? Ang video nyo. Hihi.	Mon Nov 24 20:17:54 IST 2014	0	0	10.698643,122.492273	Republic of the Philippines	Chin
536893990436872000	@DJNoreenKhan what a bangin tune!  Gidhian di rani	Mon Nov 24 20:17:56 IST 2014	0	0	51.52121,-0.09831	United Kingdom	Raz Akram
536893997848232000	#NowPlaying Niggas In ParisJAY Z ??? Watch The Throne [Deluxe Edition (Explicit)] http://t.co/EK3pbZ8J59	Mon Nov 24 20:17:58 IST 2014	0	0	50.830449,-0.173631	United Kingdom	S??nchez Sizzle
536894002327347000	Air mata wanita adalah senjata yang membuahkan kemenangan. #MutiaraKata	Mon Nov 24 20:17:59 IST 2014	0	0	5.847972,100.447335	Malaysia	i??????AzmeeN's??????
536894003413656000	Yuhhuuuu~ RT@donlegoband: Bulan desember insyaallah kita akan masuk studio recording lagi untuk merampungkan album baru yg sempat tertunda #	Mon Nov 24 20:18:00 IST 2014	0	0	-6.368569,107.371274	Indonesia	ZulvikarDewanti
536894011668435000	Got 3 boxes of hair dye in my room but never get round to actually doing it	Mon Nov 24 20:18:02 IST 2014	0	0	52.90881,-1.877152	United Kingdom	anna-louise
536894020342260000	@pachomiranda si es muy parad??jico q MAFIAS DE TAXISTAS q solo van a donde les da la gana veten @Uber_Bog @Ministerio_TIC  @MinTransporteCo	Mon Nov 24 20:18:04 IST 2014	0	0	4.698546,-74.142934	Colombia	Ricardo Montenegro-V
536894028244353000	Apple have stopped making IPod classics.... RIP, music has lost a great friend. #TooHipster #WhereDoIputMyMusic	Mon Nov 24 20:18:05 IST 2014	0	0	51.369361,-2.370621	United Kingdom	Alice Blair
536894031150604000	You're the harmony to every song I sing.	Mon Nov 24 20:18:06 IST 2014	0	0	10.730717,122.547043	Republic of the Philippines	Zoey Isabella
536894031180337000	Fabulous track guys! Going to have this one on repeat for quite some time I think! :) @anjunabeats @NickSember	Mon Nov 24 20:18:06 IST 2014	0	0	51.561509,-0.389381	United Kingdom	Georgie
536894039962825000	Aku bertahan untk seseorang yg tak prnh menanggapku ada.KAMU. ketika ada air mata,semakin kau sadar hadirnya cinta:') http://t.co/o2DJZAW0pw	Mon Nov 24 20:18:08 IST 2014	0	0	-2.936893,104.742887	Indonesia	Nitha Ank
536894041334755000	@skiingrhino @AndyGilder - good blog. Charity is very much a noble cause but does remove a sense of responsibility from a number of sources.	Mon Nov 24 20:18:09 IST 2014	0	0	53.958438,-1.083031	United Kingdom	Richard Spedding
536894042777207000	Rock&Roll ???????????????????????????????????? #selfie #selca #latepost #nightpost #photooftheday #RocknRoll #DIY??? http://t.co/bUz1ONpMbp	Mon Nov 24 20:18:09 IST 2014	0	0	-4.546566,136.892215	Indonesia	PutriDestaMaryaRumi
536894043251569000	@Jbillz2 uh yaaa when it's from 6th grade with braces/glasses and hollister and a rock candy necklace ..	Mon Nov 24 20:18:09 IST 2014	0	0	41.674475,-81.267218	United States	Mel Donnally???
536894043595477000	Kar??????k Kaset ???? (@ Prestige Cinema in ??ankaya, T??rkiye w/ @safiyekaplay @irem1ozdgn) https://t.co/2rqykIgXTe	Mon Nov 24 20:18:09 IST 2014	0	0	39.910264,32.776265	T??rkiye	NERMIN
536894052788994000	"Fikle heart ""@Tweetnesian: #RemajaIndonesia kalau kisah percintaan kamu dijadikan film, kira2 judulnya apa?"""	Mon Nov 24 20:18:11 IST 2014	0	0	3.598422,98.789387	Indonesia	Namira Windiyati DJP
536894053250392000	@g3ovany11 fr bro I regret getting this piece of shi! Galaxy s5 sucks butt????	Mon Nov 24 20:18:11 IST 2014	0	0	35.257525,-93.118616	United States	erick funes
536894056648159000	@ShaadozManjoo Yep, should have been move number 1. Last year we needed GK, CB, RB, DM, ST. ??120m later we still need them - unforgivable	Mon Nov 24 20:18:12 IST 2014	0	0	53.347595,-2.876497	United Kingdom	Ste Davies
536894059357684000	"Me. irritating kinda ""@WTFAmaan: Can I find one human in Lagos at the moment, that dance without doing the shoki move?"""	Mon Nov 24 20:18:13 IST 2014	0	0	6.449581,3.406561	Nigeria	Olaniyi
536894062221992000	@JaySebastt: Alahais, so sweet of the company mates to sing a birthday song for me. ????sweet kan!? I know.	Mon Nov 24 20:18:14 IST 2014	0	0	1.371326,103.972932	Singapore	Haickel
536894067947213000	@Louis_Tomlinson Hi LouisI think #FOUR is the best album in the world I got my #OTRATour tickets please follow me ILYSM[274	Mon Nov 24 20:18:15 IST 2014	0	0	-31.938925,115.932831	Australia	1D Stole my heart 
536894071013257000	Nonton film komedi horor thailand judulnya H2OH. lumayan menghibur dan menyeramkan ;)	Mon Nov 24 20:18:16 IST 2014	0	0	-5.547625,120.193078	Indonesia	RaodatulJannah???
536894081146700000	@iammrfaizal tanak sudah. And fyi,that's not my number ok!	Mon Nov 24 20:18:18 IST 2014	0	0	5.993691,102.291723	Malaysia	MUHAMMAD SHAFIQ
536894085676540000	@MLivonne go be in the video lol	Mon Nov 24 20:18:19 IST 2014	0	0	26.218983,-97.665695	United States	Kassandralee
536894086083781000	?????????????????????????????????????????? Pedal ???????????? ?????????????????????????????????????????????????????? #??????????????????????????? #60miles @ bedrock music&interior design http://t.co/iiiblNB8Mr	Mon Nov 24 20:18:19 IST 2014	0	0	13.758622,100.570143	???????????????????????????	Candid Kibt ???????????????
536894089791554000	http://t.co/uPBApsr8Tl	Mon Nov 24 20:18:20 IST 2014	0	0	-22.896265,-47.048323	Brasil	 Dennis
536894096233620000	"@MhMike6987 @ashhole1124 @HotCrner3B women never listen or know the meaning of ""No"""	Mon Nov 24 20:18:22 IST 2014	0	0	33.916625,-117.928106	United States	Anthony Esquivel
536894098238485000	RTL Carol Stream #Automotive #Job: Diesel Mechanic Level 3 (#CarolStream, IL) http://t.co/BCew0qH59f #Jobs #TweetMyJobs	Mon Nov 24 20:18:22 IST 2014	0	0	41.912529,-88.134793	United States	Rush Enterprises
536894100314665000	Baby hasif . Auntie rindu kamu ???????? hanya sekadar gmbr dpt mnhan ttsan air mata ???? good nyte syg dua dua http://t.co/WeKxwoKKYC	Mon Nov 24 20:18:23 IST 2014	0	0	1.528516,103.976004	Malaysia	^^ mea
536894100436701000	#christmas live concert by @jud1ka JUDIKA SIHOTANG On the Gala Opening of??? http://t.co/i15hqGe9qt	Mon Nov 24 20:18:23 IST 2014	0	0	-6.177254,106.790685	Indonesia	Central Park Mall
536894101279748000	@HHC_hiphop: What's your favorite Outkast album? @Outkast @BigBoi @hiphopgods http://t.co/3d2SPzj8FP ATLiens	Mon Nov 24 20:18:23 IST 2014	0	0	-1.299907,36.770526	Kenya	Majjor Mwangi
536894101279765000	Break the rules is really the most stupid song I've heard like ever	Mon Nov 24 20:18:23 IST 2014	0	0	32.592107,-83.601445	United States	Nadia???
536894102525469000	@iamg_fresh: I love your song ...	Mon Nov 24 20:18:23 IST 2014	0	0	6.489955,3.333042	Nigeria	IG: vicki_dorlyn
536894107713405000	Giliran saya aja download film malah disuruh pulang. Nyebelin banget.	Mon Nov 24 20:18:24 IST 2014	0	0	-6.561797,106.735732	Indonesia	Melia Leliyani S.
536894113484784000	@DrunkVinodMehta i think she is also doe't hv Good track recored. pro muslim votes and anti economy librztn	Mon Nov 24 20:18:26 IST 2014	0	0	28.544597,77.03079	India	Gautam 
536894115708146000	Selfiee with AwanBiruProduction team. Hihi memasing masuk air . Heeee #saje2 #shooting #finalproject @??? http://t.co/uPeCp2GB64	Mon Nov 24 20:18:26 IST 2014	0	0	1.51862,110.353538	Malaysia	JatyJety
536894118304449000	My horoscope has been on point lately. I really should listen to it. #timetomakeachange	Mon Nov 24 20:18:27 IST 2014	0	0	36.819866,-76.263924	United States	S.???
536894118707098000	the birthing video made me cry	Mon Nov 24 20:18:27 IST 2014	0	0	41.189898,-85.191878	United States	mac
536894127120462000	Perihnya hidup ini bagai sariawan diksh abothy perihnya bikin air mata menetes sendiri. Awokawokhiks ????????????	Mon Nov 24 20:18:29 IST 2014	0	0	-2.968012,104.725368	Indonesia	Azra Florentina S
536894130379833000	Netflix zorg nu eens dat die films over zicht eens goed staat. Zo als westeren sfi enz eens bij elkaar staan,hoef je niet zo te zoeken	Mon Nov 24 20:18:30 IST 2014	0	0	51.988579,4.484176	Nederland	jack feijtel
536894132149842000	???@CrazyChick9796: When that air starts beating your ass ???????????? https://t.co/RXqdwZMott??? @nge_tip	Mon Nov 24 20:18:30 IST 2014	0	0	40.61075,-80.259002	United States	??????Tony_B??????
536894135333310000	"This nigga said ""I like Bob Marley but I haven't heard any new music from him in a while"" r u kidding"	Mon Nov 24 20:18:31 IST 2014	0	0	33.472815,-81.992611	United States	??? Ren??e ???
536894135798866000	I love when he sings that song to me. ????????????????	Mon Nov 24 20:18:31 IST 2014	0	0	29.498176,-98.640714	United States	Briana
536894135622320000	The sox are getting back on track! #redsox2015 #wehavethepanda #MLB http://t.co/H9uRjJr9sj	Mon Nov 24 20:18:31 IST 2014	0	0	33.45778,-111.965936	United States	Kristie
536894137119683000	Cuba putuskan air yang sedang mengalir. Apakah bisa? Jawablah.	Mon Nov 24 20:18:31 IST 2014	0	0	2.423074,103.833583	Malaysia	Feyy
536894137887625000	Chuck Hagel stepping down as secretary of defense http://t.co/EPCx8u2308 via the @FoxNews Android app	Mon Nov 24 20:18:32 IST 2014	0	0	40.722079,-74.073794	United States	Heather keniston
536894154530640000	L'album ?? la fouine il pue la merde	Mon Nov 24 20:18:36 IST 2014	0	0	48.95244,2.44385	France	ScatMan
536894160511717000	#BlackFriday Buy the Christmas Album from @nbc @thesingoff winners @committedsings for only $6.99 online http://t.co/P7iRXaWcIO @TJPompeo	Mon Nov 24 20:18:37 IST 2014	0	0	40.77105,-73.863333	United States	Mixed Bag Entertain
536894164844438000	Iggy wins best hip hop album. Its almost like aids was spread to the whole world	Mon Nov 24 20:18:38 IST 2014	0	0	42.473816,-71.128231	United States	Joey Thompson
536894165884211000	konsep kuisnya kita masih mikirin yah guys, so keep stay tune. jangan lupa ajak teman2 untuk follow kami yh ;-)	Mon Nov 24 20:18:38 IST 2014	0	0	3.576692,98.667574	Indonesia	#MEDANColorRun
536894171190399000	@Harry_Styles baby Harry! How can I not stop listening to FOUR! It's amazinggggg I wake up and sleep having the ends in my head ????????????	Mon Nov 24 20:18:40 IST 2014	0	0	51.612455,-3.993214	United Kingdom	WENT OUT WITH 1D
536894173048095000	VAMONOOOOOS!!!! A por esa final!! ???????????? #CDV @ POP Y ROCK iMAS http://t.co/oGy5hRAOFZ	Mon Nov 24 20:18:40 IST 2014	0	0	41.660732,-0.878215	Espa??a	Aranda ??????
536894174113833000	@mochagyul @VIgyul4life @ViVidStreaming @djbertrum This song is so much deeper than you realize...!!#ShareTheVision http://t.co/ZtzOvr9QXY	Mon Nov 24 20:18:40 IST 2014	0	0	28.032363,-82.393471	United States	Cruzan 227
536894176969757000	Thanks syera fr the video!	Mon Nov 24 20:18:41 IST 2014	0	0	1.654888,103.622098	Malaysia	life;
536894179574440000	Puas sama interstellar, film science aplg yg ttg antariksa gak pernah bikin gue kecewa	Mon Nov 24 20:18:42 IST 2014	0	0	-6.164235,106.591002	Indonesia	Aris Febriantara
536894185257697000	Song ballad favorite ^^ ??? ????????? ?????? Over the Destiny by 2am (at Anieza`s dorm) ??? https://t.co/IzVqqmJg8v	Mon Nov 24 20:18:43 IST 2014	0	0	-6.14172,106.84174	Indonesia	??? Yekyuza Luv ??? 
536894187694998000	?????????????????????????????? Talk about taking flight! @funnyy_clips's video http://t.co/X3o6eTMhcL	Mon Nov 24 20:18:44 IST 2014	0	0	36.118161,-115.324586	United States	John Aden Shimkus
536894190127682000	"Aaah okay ke. Tumbe is in matric?? ""@Ntupe_N: Xaka niya plk rhoko ya Tumbe yi lava ku rhungeleriwa swinani. I matric dance friday @Doll_er"""	Mon Nov 24 20:18:44 IST 2014	0	0	-25.746173,28.197879	South Africa	uGogo Doll ???
536894201602904000	Seriously, simula ng nawala ang Party Pilipinas, halos isa-isa na ding nawala mga artists sa GMA. ????????????????????????????????	Mon Nov 24 20:18:47 IST 2014	0	0	13.741232,121.074092	Republic of the Philippines	J.A. Serrano
536894207873397000	???@cjohnson1356: I love Christmas song ??????????????? and I love you :-)	Mon Nov 24 20:18:48 IST 2014	0	0	41.596866,-93.600589	United States	Melissa Garcia
536894208649744000	@Sparkiebaby Listen to Millz Da don - Business b4 pleasure - Drake 0 too 100 remix by millz da don #np on #SoundCloud	Mon Nov 24 20:18:49 IST 2014	0	0	18.407435,-77.064795	Jamaica	MillzDaDon
536894211585749000	I didn't bring any dance stuff, because I didn't think krissy was coming to school ????	Mon Nov 24 20:18:49 IST 2014	0	0	35.084038,-78.89619	United States	baby blaze.
536894213615796000	First was commercial music now hip hop argggg	Mon Nov 24 20:18:50 IST 2014	0	0	-26.485031,27.868738	South Africa	IG: @Im_KgotsoM
536894220460896000	This my song???????? http://t.co/M4Qn8hejtJ	Mon Nov 24 20:18:51 IST 2014	0	0	39.913976,-75.176797	United States	29days
536894220804846000	???????? ???????????????? #alaioli #love #peace #concert #????????????????holl #song #np http://t.co/nrg3mvRFfL	Mon Nov 24 20:18:51 IST 2014	0	0	54.83854,38.251667	Russia	Cheshir
536894223878873000	@Bangtan_ID [RT pls] Mau trade Suga pc ke j-hope pc from D&W album. INA only. Thanks :) http://t.co/0HnwkUv7RS	Mon Nov 24 20:18:52 IST 2014	0	0	-2.993684,104.727828	Indonesia	Audrey 
536894242149245000	Jam menunjukan, cuaca dingin dan rintik' air	Mon Nov 24 20:18:56 IST 2014	0	0	-6.235985,106.72961	Indonesia	Huri
536894243303084000	Teyanna Taylor been grinding for years has an album that everybody likes but Wayne puts high mileage yams CM on the AMA stage...	Mon Nov 24 20:18:57 IST 2014	0	0	40.752678,-73.979979	United States	Ghengis Kellz
536894249220842000	Balik charge phone , mandi , solat , makan sambil tengok one piece skejap .. ????	Mon Nov 24 20:18:58 IST 2014	0	0	1.337336,103.915938	Singapore	MuhammadRifdi
536894251054158000	I enjoyed your cover. I enjoy nirvana.. so I hope people listen @tweetsonurface	Mon Nov 24 20:18:59 IST 2014	0	0	-29.840551,-51.151392	Brasil	Juliara 
536894251309601000	????????????#lastnight #HappyHour #YardHouse #DarkHour @ Yard House - Las Vegas, Red Rock Resort http://t.co/gk54fsWRlL	Mon Nov 24 20:18:59 IST 2014	0	0	36.157102,-115.334401	United States	Anthony
536894252270506000	i think I could air beyonce	Mon Nov 24 20:18:59 IST 2014	0	0	40.289218,-76.853761	United States	CurlyHairGuru
536894254367646000	Che bello qui a Verona nessuno parla del video che gira ora a Mestre! Altro mondo ????	Mon Nov 24 20:18:59 IST 2014	0	0	45.43626,11.004063	Italia	AleDallaChiara
536894254711206000	Song of the day: Right Here Right Now - Jesus Jones	Mon Nov 24 20:18:59 IST 2014	0	0	35.409734,-119.093742	United States	Myra  Garcia
536894275905417000	Let Me Go by HAIM is #nowplaying in Parade Bar (PO: 21329820), Bath.  Download it now at http://t.co/LUdxLjRc2k	Mon Nov 24 20:19:05 IST 2014	0	0	51.380442,-2.330673	United Kingdom	Virtual Jukebox
536894288970269000	@intansaidatul1 gatal sebab kau kentut bnyk sgt td dlm air.	Mon Nov 24 20:19:08 IST 2014	0	0	3.130413,101.763603	Malaysia	?????? ????z?????????a 
536894297849606000	well,I'm not that desperate to tweet my number on twitter.	Mon Nov 24 20:19:10 IST 2014	0	0	5.993688,102.291728	Malaysia	MUHAMMAD SHAFIQ
536894297782907000	@kubrickism KLM hela v??gen. B??de dit och hem. Via Air France.	Mon Nov 24 20:19:10 IST 2014	0	0	58.590396,16.180541	Sverige	Lina Skandevall
536894302698627000	So if you missed it, heres our new cover video! http://t.co/MIjuoFK2Nw its a perfect wake up. Share it and enjoy. #ldod	Mon Nov 24 20:19:11 IST 2014	0	0	53.001795,-1.279123	United Kingdom	Eddie Wynne
536894305932415000	@Marc_Hartley Awesome mate! love it!! GET THAT MOTHERFUCKER ON THE PHONE!! Can't wait for the new album & full UK tour?! ???? @FaithNoMore	Mon Nov 24 20:19:12 IST 2014	0	0	53.724314,-0.434865	United Kingdom	Dan Diablo HxC
536894306171118000	Kan enak kak bisa main air wkwk RT @maacimaxi: Kalo ujan ujan aja yaa jgn banjir pliiss *doa2ygtmptnyahobibanjir -_-	Mon Nov 24 20:19:12 IST 2014	0	0	-6.239962,106.905188	Indonesia	Desiana Jasmin
536894315042062000	Thanks sa pg-block. U're just a piece of crap I've been keeping in my pocket! Yeah thanks for the friendship too!	Mon Nov 24 20:19:14 IST 2014	0	0	14.558158,121.062515	Republic of the Philippines	Jhay-Ar Almazan
536894320029499000	Tell Me It's Okay is a song I didn't even know I needed but wow, you guys killed it once again. Yes!! ???????? @yelyahwilliams @schzimmydeanie	Mon Nov 24 20:19:15 IST 2014	0	0	51.481602,-0.020325	United Kingdom	Zoe-Leigh [|||] ??????
536894326094037000	PORTSMOUTH: Five-storey flats could go on site of former cinema http://t.co/vnz6wjcw1S #Hampshire	Mon Nov 24 20:19:17 IST 2014	0	0	50.813456,-1.073796	United Kingdom	HAMPSHIRE
536894326387659000	Birmingham Christmas Markets. Eat all the things round 2. @ Birmingham's Frankfurt Christmas Market &??? http://t.co/RTJ016HLpf	Mon Nov 24 20:19:17 IST 2014	0	0	52.479789,-1.902706	United Kingdom	Matt Sayers
536894328509981000	Lagu penutup , sambil bikin laporan ???? ??? Breaking My Heart by Michael Learns to Rock (at @mall_alamsutera) ??? https://t.co/wlCo5fcf4P	Mon Nov 24 20:19:17 IST 2014	0	0	-6.22858,106.65698	Indonesia	C I S K A
536894333018841000	Science mmg cangkangnya aja, intisarinya tetep film ini menyuguhkan drama cinta ttg ayah dan putrinya	Mon Nov 24 20:19:18 IST 2014	0	0	-6.164235,106.591002	Indonesia	Aris Febriantara
536894332951745000	Just posted a video @ #????????_?????????????? http://t.co/8FBsmikXYm	Mon Nov 24 20:19:18 IST 2014	0	0	28.406053,45.982349	?????????????? ?????????????? ????????????????	??????????????????#??????????????89+
536894333903839000	I love the sound of #sanskrit, it's got a regal air to it. Making it mandatory will turn it into a commoner #justsaying	Mon Nov 24 20:19:18 IST 2014	0	0	19.084411,72.888666	India	Ben Salins
536894338027233000	@EliakimuS Musician from Bongo Tanzania.Instagram - kevoohardYouaTube Video link -?? (EMIWADO VIDEO) Click?? - https://t.co/3s3eUcTkIA	Mon Nov 24 20:19:19 IST 2014	0	0	-6.789995,39.255297	Tanzania	kevoohard
536894341005193000	??????????????????????????????????????????????????????ASDFGHKKL ??????????????????????????????????????????????????????????????????? #1147PM #?????????EXO????????? @ S.M.Entertainment ???????????? ?????? http://t.co/CZaGhTH8Gk	Mon Nov 24 20:19:20 IST 2014	0	0	37.528032,127.050882	????????????	??????
536894343995736000	@f_birk tum log siysat chor ke dholak pakar lo Jin ke saath aik tv channel ne dhandli kar di un ke sath dance thumka hi teek h @NasimZehra	Mon Nov 24 20:19:21 IST 2014	0	0	59.380197,18.027656	Sverige	faisal rafique
536894347770622000	Minutos, horas y d??as pasan, al que madruga hoy le gana la pereza y, mis piernas habitualmente se cansan..	Mon Nov 24 20:19:22 IST 2014	0	0	-34.789629,-58.268135	Argentina	Swing???
536894352535355000	#BlackFriday Buy the Christmas Album from @nbc @thesingoff winners @committedsings for $6.99 online http://t.co/P7iRXaWcIO @iPROMISEMUSIC	Mon Nov 24 20:19:23 IST 2014	0	0	40.770616,-73.863465	United States	Mixed Bag Entertain
536894356960342000	Enema of the state is a perfect album	Mon Nov 24 20:19:24 IST 2014	0	0	40.731439,-73.254279	United States	Ethan
536894361150042000	@roopaltyagi06 u sing a song.nice	Mon Nov 24 20:19:25 IST 2014	0	0	24.996921,88.133664	India	Rima Sarkar
536894361540112000	Kung makapost ng bible verse akala mo kabisado. Copy paste lang naman. :P	Mon Nov 24 20:19:25 IST 2014	0	0	14.752195,121.038485	Republic of the Philippines	AJ
536894362278720000	Oh my god! I feel it in the air.	Mon Nov 24 20:19:25 IST 2014	0	0	-34.492054,-61.527907	Argentina	Delly 
536894363578958000	Cada vez que lo veo pienso TENGO QUE HACER EL VIDEO pero no, nunca pasa http://t.co/3tF90iyQQT	Mon Nov 24 20:19:25 IST 2014	0	0	39.621528,2.528558	Espa??a	Jesus of Suburbia.
536894369312551000	So done with these stupid little Sinclair boys who blare rap music and rap out loud around people who are studying... STFU.	Mon Nov 24 20:19:27 IST 2014	0	0	39.758057,-84.20057	United States	Lexy Hill
536894372617683000	Already with the Christmas music smh.	Mon Nov 24 20:19:28 IST 2014	0	0	38.908235,-77.043451	United States	Jp Gonzalez
536894375083901000	@JustTylerK @faithevans this album is EVERYTHING ??????????????????	Mon Nov 24 20:19:28 IST 2014	0	0	33.742089,-84.412416	United States	Dangerous Angel
536894378640695000	Last round: Big Hero 6 ?????? @ Eastwood Cinemas http://t.co/xmwDnkNL6H	Mon Nov 24 20:19:29 IST 2014	0	0	14.609408,121.081056	Republic of the Philippines	Cheryl Clemente
536894379311378000	Back at college feeling rough as hell in geo with Ryan Evans. @ Silverstone Track http://t.co/Go5DnsNvFu	Mon Nov 24 20:19:29 IST 2014	0	0	52.076135,-1.022188	United Kingdom	Teagan Kahlich-Limer
536894383187300000	Don't know why I thought I had the emotional capacity to listen to Elliott Smith right now	Mon Nov 24 20:19:30 IST 2014	0	0	51.578732,-0.319158	United Kingdom	heather
536894384009380000	#nowplaying #reinhardhorn ~ Reinhard Horn | Kartoffel-Song ||| Radio TEDDY - In #Brandenburg #GER auf 90.2	Mon Nov 24 20:19:30 IST 2014	0	0	52.381905,13.119993	Deutschland	Radio TEDDY Playlist
536894384847856000	Dasarnya cinta film cartoon, tapi ada pengecualian untuk yg satu itu sekarang ????	Mon Nov 24 20:19:31 IST 2014	0	0	3.6228,98.682159	Indonesia	uwie
536894387414782000	A recent US survey* has revealed that buying the new @Submotion album #alium on @CounterRecords can enhance your life by a factor of 10	Mon Nov 24 20:19:31 IST 2014	0	0	37.937345,-122.495908	United States	David Muggeridge
536894388849230000	Rasa den dgn mak den je men pantai. Naik bilik duduk tercongok tunggu turn kt bilik air. Tp berpasir kemain penuh1 bilik kat hotel ni.	Mon Nov 24 20:19:31 IST 2014	0	0	2.490117,101.842599	Malaysia	Nana
536894403219309000	WOW!  Someone's phone just rang with a very familiar song as a ringtone. Boy did that trigger some heavy emotions!! ????	Mon Nov 24 20:19:35 IST 2014	0	0	41.501679,-74.008915	United States	Robyn Webb
536894406398583000	#Fox29GoodDay Jen only gets the top of the line pieces! :-) wegmans ,A Hebrew Jewel.My Number 1 co host. Wegmans	Mon Nov 24 20:19:36 IST 2014	0	0	39.84797,-75.365555	United States	Mon322Iheim
536894417123414000	Good morning Iggy Azalea - Beg For It (Lyric Video) ft. M??: http://t.co/CyWQFRZW4s	Mon Nov 24 20:19:38 IST 2014	0	0	37.682451,-89.280591	United States	Benjamin Anthony Chr
536894422433022000	@HuskerExtraSip I think it's not about a set number of wins, it's how they look and a direction.	Mon Nov 24 20:19:39 IST 2014	0	0	40.814823,-96.702562	United States	Udontknowme
536894423544902000	Got one main focus and NOBODY can distract me or get me off track! ??? #RemainHumble #MyTimeIsComing..	Mon Nov 24 20:19:40 IST 2014	0	0	41.089088,-81.526009	United States	Rashae.???
536894426769916000	This fake ass piece Kevon goofy ass sent me ???? #BebeGang http://t.co/ekoXujBmes	Mon Nov 24 20:19:41 IST 2014	0	0	38.690549,-90.467741	United States	Almighty Duwoop
536894430700388000	@GenoniLara @FiorellaRicci2 se hanno venduto fontana di trevi e l'aria di napoli in lattina  nei film   gli Italiani possono l'impossibile!	Mon Nov 24 20:19:41 IST 2014	0	0	41.878074,12.515105	Italia	luigi spaziani
536894431254020000	Interstate was a piece of cake.	Mon Nov 24 20:19:42 IST 2014	0	0	41.477167,-90.449045	United States	It'syaboy, Sheboygan
536894435548598000	every piece in me belongs to you.	Mon Nov 24 20:19:43 IST 2014	0	0	24.554624,54.680817	???????????????? ?????????????? ??????????????	MBM???
536894437977117000	I just put it all out there last night, & everything still up in the air	Mon Nov 24 20:19:43 IST 2014	0	0	32.591372,-96.883869	United States	Stephanie from IHOP
536894438992515000	''Sing-Along Song'' by 8th Day: http://t.co/nYROCjyJAe	Mon Nov 24 20:19:43 IST 2014	0	0	40.709702,-73.963635	United States	anything/everything
536894456117854000	#BlackFriday Buy the new Christmas Album from @nbc @thesingoff winners @committedsings for $6.99 online http://t.co/P7iRXaWcIO @truthonduty	Mon Nov 24 20:19:48 IST 2014	0	0	40.770616,-73.863465	United States	Mixed Bag Entertain
536894456838894000	Muntah darah tubik air beracun api...weeekkkk	Mon Nov 24 20:19:48 IST 2014	0	0	2.248571,102.274747	Malaysia	jai zakaria
536894461696291000	@rustyrockets I listen 2 your book #Revolution via #Audible on my hr long commute 2/from work. Necessary?Absolutely. http://t.co/lXhb6y6z7z	Mon Nov 24 20:19:49 IST 2014	0	0	27.944467,-82.468882	United States	Alexandra the Greek
